circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,INDOLE,AGRICULTURAL,5,33,29.0,2500,123.75
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,JINNARAM,AGRICULTURAL,5,230,224.0,0,862.88
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,KAN KALAN PALLY,AGRICULTURAL,5,72,70.0,0,270.0
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,KAREEM PUR,AGRICULTURAL,5,37,36.0,0,138.75
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,KOT PALLY,AGRICULTURAL,5,197,175.0,0,738.75
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,PEELAARAM,AGRICULTURAL,5,83,81.0,0,311.25
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,PEERAM PALLY,AGRICULTURAL,5,57,56.0,0,213.75
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,PENDLI MADUGU,AGRICULTURAL,5,164,161.0,0,612.0
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,PUL MADI,AGRICULTURAL,5,310,298.0,625,1159.5
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,PULSI MAMDI,AGRICULTURAL,5,134,132.0,0,501.0
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,"RAJIVGRUHAKALPA, AG PALLY",AGRICULTURAL,5,1,1.0,0,3.75
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,YAVA PUR,AGRICULTURAL,5,88,86.0,0,325.5
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,YELLA KONDA,AGRICULTURAL,5,629,608.0,0,2334.75
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,ALLIKAN PALLY,AGRICULTURAL,5,1,1.0,0,3.75
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,AMSANPALLY,AGRICULTURAL,5,3,3.0,0,11.25
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,ANANTHAPUR,AGRICULTURAL,5,1,1.0,0,3.75
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,BAPALLY TANDA,AGRICULTURAL,5,83,83.0,0,311.25
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,BOMRASPET,AGRICULTURAL,5,292,288.0,0,1095.0
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,BURNAPUR,AGRICULTURAL,5,306,305.0,0,1147.5
VIKARABAD,TANDUR,KODANGAL,KODANGAL,CHINNA NANDIGAM,AGRICULTURAL,5,107,107.0,0,401.25
VIKARABAD,TANDUR,KODANGAL,KODANGAL,CHITLAPALLY,AGRICULTURAL,5,241,240.0,0,908.25
VIKARABAD,TANDUR,KODANGAL,KODANGAL,DHARMAPUR,AGRICULTURAL,5,11,11.0,0,41.25
VIKARABAD,TANDUR,KODANGAL,KODANGAL,GUNDLA KUNTA,AGRICULTURAL,5,59,57.0,0,221.25
VIKARABAD,TANDUR,KODANGAL,KODANGAL,HUSNABAD,AGRICULTURAL,5,1,1.0,0,3.75
VIKARABAD,TANDUR,KODANGAL,KODANGAL,HUSSAINPUR,AGRICULTURAL,5,76,76.0,0,285.0
VIKARABAD,TANDUR,TANDUR,PEDDEMUL,TIMSAN PALLY,AGRICULTURAL,5,83,70.0,0,311.25
VIKARABAD,TANDUR,TANDUR,PEDDEMUL,UMLANAIK TANDA,AGRICULTURAL,5,67,53.0,0,251.25
VIKARABAD,TANDUR,TANDUR,PEDDEMUL,DACHARAM,AGRICULTURAL,5,7,7.0,0,26.25
VIKARABAD,TANDUR,TANDUR,TANDUR,BASHEERMIYA TANDA,AGRICULTURAL,5,1,1.0,0,3.75
VIKARABAD,TANDUR,TANDUR,TANDUR,INDIRAMMA COLONY,AGRICULTURAL,5,1,1.0,0,3.75
VIKARABAD,VIKARABAD,PARGI,CHOWDAPUR,KOTHAPALLY TANDA,AGRICULTURAL,5,13,11.0,0,48.75
VIKARABAD,VIKARABAD,PARGI,CHOWDAPUR,LINGAM PALLY,AGRICULTURAL,5,83,82.0,0,311.25
VIKARABAD,VIKARABAD,PARGI,CHOWDAPUR,M MALKAPUR,AGRICULTURAL,5,132,132.0,0,495.0
VIKARABAD,VIKARABAD,PARGI,CHOWDAPUR,M VENKATAPUR,AGRICULTURAL,5,89,85.0,0,333.75
VIKARABAD,VIKARABAD,PARGI,CHOWDAPUR,MANDIPAL,AGRICULTURAL,5,186,178.0,0,697.5
VIKARABAD,VIKARABAD,PARGI,PARGI,THONDA PALLY,AGRICULTURAL,5,115,109.0,0,431.25
VIKARABAD,VIKARABAD,PARGI,PARGI,YABAJIGUDA,AGRICULTURAL,5,54,51.0,0,202.5
VIKARABAD,VIKARABAD,PARGI,PUDUR,ANGADICHITAMPALLI,AGRICULTURAL,5,115,109.0,98,433.13
VIKARABAD,VIKARABAD,PARGI,PUDUR,BAKA PUR,AGRICULTURAL,5,58,53.0,44,216.75
VIKARABAD,VIKARABAD,PARGI,PUDUR,CHEELAPUR,AGRICULTURAL,5,50,39.0,0,187.5
VIKARABAD,VIKARABAD,PARGI,PUDUR,CHENCHU PALLY,AGRICULTURAL,5,32,31.0,0,122.25
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,KOTHA PALLY,AGRICULTURAL,5,94,90.0,0,352.5
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,MALSETPALLYTANDA,AGRICULTURAL,5,61,60.0,0,228.75
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,MANGOREPALLY,AGRICULTURAL,5,3,111.0,0,11.25
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,MOTHUKUPALLY,AGRICULTURAL,5,201,191.0,0,750.75
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,NAGARAM,AGRICULTURAL,5,1,1.0,0,3.75
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,NAGASAN PALLY,AGRICULTURAL,5,204,202.0,0,765.0
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,NAGSANPALLY TANDA,AGRICULTURAL,5,20,20.0,0,75.0
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,RAMPUR,AGRICULTURAL,5,118,118.0,0,442.5
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,TURMAMIDI,AGRICULTURAL,5,14,10.0,0,52.5
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,RAMAIGGUDA,AGRICULTURAL,5,235,148.0,0,885.0
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,SHIVAREDDY PET,AGRICULTURAL,5,65,58.0,1250,243.75
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,SIDDALOOR,AGRICULTURAL,5,571,563.0,0,2134.13
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,VENKATAPUR THANDA,AGRICULTURAL,5,9,9.0,0,33.75
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD TOWN,AGRICULTURAL,5,158,150.0,625,592.5
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,AKNA PUR/NBP,AGRICULTURAL,5,74,54.0,625,277.5
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,CHOWDER PALLY,AGRICULTURAL,5,14,14.0,0,52.5
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,DEEPLA NAIK TANDA,AGRICULTURAL,5,23,23.0,0,86.25
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,DOULATABAD,AGRICULTURAL,5,1,1.0,0,3.75
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,DUDYAL,AGRICULTURAL,5,3,3.0,0,11.25
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,DUPCHERLA,AGRICULTURAL,5,120,117.0,0,459.0
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,EKKACHERU TANDA,AGRICULTURAL,5,2,2.0,0,7.5
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,ENIMIDI TANDA,AGRICULTURAL,5,8,8.0,0,30.0
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,ENKIPALLY,AGRICULTURAL,5,17,17.0,0,63.75
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,ERUPMALLA,AGRICULTURAL,5,375,372.0,0,1406.25
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,GATTEGANI TANDA,AGRICULTURAL,5,4,4.0,0,15.0
VIKARABAD,TANDUR,KODANGAL,KODANGAL,INAMPALLY,AGRICULTURAL,5,26,26.0,0,97.5
VIKARABAD,TANDUR,KODANGAL,KODANGAL,INDANOOR,AGRICULTURAL,5,67,65.0,0,251.25
VIKARABAD,TANDUR,KODANGAL,KODANGAL,KAJA HAMEEBPALI,AGRICULTURAL,5,69,69.0,0,258.75
VIKARABAD,TANDUR,KODANGAL,KODANGAL,KASTURIPALLY,AGRICULTURAL,5,100,100.0,0,375.0
VIKARABAD,TANDUR,KODANGAL,KODANGAL,KODANGAL,AGRICULTURAL,5,296,290.0,2500,1119.0
VIKARABAD,TANDUR,TANDUR,TANDUR,MALREDDY PALLY,AGRICULTURAL,5,79,44.0,625,296.25
VIKARABAD,TANDUR,TANDUR,TANDUR,NTR COLONY,AGRICULTURAL,5,1,111.0,0,3.75
VIKARABAD,TANDUR,TANDUR,TANDUR,OLD TANDUR,AGRICULTURAL,5,85,67.0,3750,331.88
VIKARABAD,TANDUR,TANDUR,TANDUR,RAJIV GRUHAKALPA,AGRICULTURAL,5,8,4.0,0,30.0
VIKARABAD,TANDUR,TANDUR,TANDUR,SAIPUR,AGRICULTURAL,5,140,108.0,3348,534.38
VIKARABAD,VIKARABAD,PARGI,CHOWDAPUR,MARIKAL,AGRICULTURAL,5,404,400.0,0,1515.0
VIKARABAD,VIKARABAD,PARGI,CHOWDAPUR,MOGULLA PALLY,AGRICULTURAL,5,8,7.0,0,30.0
VIKARABAD,VIKARABAD,PARGI,CHOWDAPUR,PURSUM PALLY,AGRICULTURAL,5,74,73.0,0,277.5
VIKARABAD,VIKARABAD,PARGI,CHOWDAPUR,TANGELLA PALLY,AGRICULTURAL,5,8,8.0,0,30.0
VIKARABAD,VIKARABAD,PARGI,CHOWDAPUR,VEERAPUR,AGRICULTURAL,5,113,112.0,0,423.75
VIKARABAD,VIKARABAD,PARGI,CHOWDAPUR,VITTALAPUR,AGRICULTURAL,5,148,146.0,0,555.0
VIKARABAD,VIKARABAD,PARGI,DOMA,AINAPUR,AGRICULTURAL,5,290,290.0,0,1087.5
VIKARABAD,VIKARABAD,PARGI,DOMA,ANTHI REDDY PALLY,AGRICULTURAL,5,127,127.0,0,476.25
VIKARABAD,VIKARABAD,PARGI,PUDUR,CHENGOMAL,AGRICULTURAL,5,347,314.0,625,1301.25
VIKARABAD,VIKARABAD,PARGI,PUDUR,CHINTAL PALLY,AGRICULTURAL,5,111,104.0,0,414.0
VIKARABAD,VIKARABAD,PARGI,PUDUR,GANGU PALLY,AGRICULTURAL,5,197,179.0,355,739.5
VIKARABAD,VIKARABAD,PARGI,PUDUR,GANGUPALLY THANDA,AGRICULTURAL,5,2,2.0,0,7.5
VIKARABAD,VIKARABAD,PARGI,PUDUR,GHAT PALLY,AGRICULTURAL,5,80,77.0,0,301.88
VIKARABAD,VIKARABAD,PARGI,PUDUR,KADMOOR,AGRICULTURAL,5,93,91.0,0,347.25
VIKARABAD,VIKARABAD,PARGI,PUDUR,KANDLA PALLY,AGRICULTURAL,5,123,118.0,0,461.25
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,VOGLA PUR,AGRICULTURAL,5,49,49.0,0,183.75
VIKARABAD,VIKARABAD,VIKARABAD,KOTPALLY,YENKE PALLY,AGRICULTURAL,5,97,95.0,0,360.75
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,BIL KAL,AGRICULTURAL,5,122,120.0,0,459.75
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,BUCHAN PALLY,AGRICULTURAL,5,305,304.0,0,1139.25
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,DAMASTA PUR,AGRICULTURAL,5,176,176.0,0,658.5
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,DRG PALLY,AGRICULTURAL,5,49,43.0,0,183.75
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,ARAKATHALA,AGRICULTURAL,5,117,112.0,0,435.75
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,ATHA PUR,AGRICULTURAL,5,55,46.0,0,204.75
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,BUCHAN PALLY,AGRICULTURAL,5,1,1.0,0,3.75
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,CHENCHAL PET,AGRICULTURAL,5,283,238.0,1250,1040.25
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,CHINTA KUNTA,AGRICULTURAL,5,1,1.0,0,3.75
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,CHITTI GADDA,AGRICULTURAL,5,570,533.0,1250,2110.5
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,CHITTIGIDDA,AGRICULTURAL,5,24,24.0,0,90.0
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,GOURWAR,AGRICULTURAL,5,11,11.0,625,41.25
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,JANKANPALLY,AGRICULTURAL,5,37,37.0,0,138.75
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,K GANDI TANDA,AGRICULTURAL,5,15,15.0,0,56.25
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,KOTHUR,AGRICULTURAL,5,330,287.0,0,1238.25
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,LAKCHERLA,AGRICULTURAL,5,9,9.0,0,33.75
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,LINGAMPALLY,AGRICULTURAL,5,96,96.0,0,366.75
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,M MAMILLA TANDA,AGRICULTURAL,5,4,4.0,0,15.0
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,MADANPALLY,AGRICULTURAL,5,104,103.0,2500,390.0
VIKARABAD,TANDUR,KODANGAL,KODANGAL,KONDAREDDYPALLY,AGRICULTURAL,5,29,27.0,0,108.75
VIKARABAD,TANDUR,KODANGAL,KODANGAL,LAKSHMIPALLY,AGRICULTURAL,5,85,85.0,0,318.75
VIKARABAD,TANDUR,KODANGAL,KODANGAL,MAISAMMA TANDA,AGRICULTURAL,5,3,3.0,0,11.25
VIKARABAD,TANDUR,KODANGAL,KODANGAL,NAGARAM,AGRICULTURAL,5,20,20.0,0,75.0
VIKARABAD,TANDUR,KODANGAL,KODANGAL,PALUGURALA TANDA,AGRICULTURAL,5,13,13.0,0,48.75
VIKARABAD,TANDUR,KODANGAL,KODANGAL,PARSAPUR,AGRICULTURAL,5,312,312.0,0,1170.0
VIKARABAD,TANDUR,KODANGAL,KODANGAL,PATHA KODANGAL,AGRICULTURAL,5,91,91.0,625,341.25
VIKARABAD,TANDUR,TANDUR,TANDUR,TANDOOR7,AGRICULTURAL,5,9,9.0,0,33.75
VIKARABAD,TANDUR,TANDUR,TANDUR,TANDUR,AGRICULTURAL,5,41,35.0,625,153.75
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,ALLAPUR S,AGRICULTURAL,5,158,134.0,0,592.5
VIKARABAD,VIKARABAD,PARGI,DOMA,BADEMPALLY,AGRICULTURAL,5,171,170.0,0,641.25
VIKARABAD,VIKARABAD,PARGI,DOMA,BASPALLY,AGRICULTURAL,5,173,169.0,0,654.38
VIKARABAD,VIKARABAD,PARGI,DOMA,BATLA CHANDARAM,AGRICULTURAL,5,65,65.0,0,243.75
VIKARABAD,VIKARABAD,PARGI,DOMA,BOM PALLY,AGRICULTURAL,5,264,264.0,0,994.5
VIKARABAD,VIKARABAD,PARGI,DOMA,BRAHMANPALLY,AGRICULTURAL,5,206,206.0,0,774.0
VIKARABAD,VIKARABAD,PARGI,DOMA,BUDLAPUR,AGRICULTURAL,5,129,126.0,0,484.5
VIKARABAD,VIKARABAD,PARGI,DOMA,D KOTHAPALLY,AGRICULTURAL,5,40,40.0,0,150.0
VIKARABAD,VIKARABAD,PARGI,PUDUR,KANKAL,AGRICULTURAL,5,317,272.0,625,1185.75
VIKARABAD,VIKARABAD,PARGI,PUDUR,KEREVALLY,AGRICULTURAL,5,121,120.0,0,453.75
VIKARABAD,VIKARABAD,PARGI,PUDUR,KHUDBULLAH PUR,AGRICULTURAL,5,80,80.0,625,300.0
VIKARABAD,VIKARABAD,PARGI,PUDUR,KOTHA  PALLY,AGRICULTURAL,5,145,119.0,610,543.75
VIKARABAD,VIKARABAD,PARGI,PUDUR,MANCHAN PALLY,AGRICULTURAL,5,163,161.0,0,611.25
VIKARABAD,VIKARABAD,PARGI,PUDUR,MANNE GUDA,AGRICULTURAL,5,156,120.0,2030,591.75
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,GHAN PUR,AGRICULTURAL,5,259,259.0,0,971.25
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,GUNDLA MAARPALLY,AGRICULTURAL,5,98,96.0,0,367.5
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,JAMSHED PUR,AGRICULTURAL,5,80,77.0,0,300.0
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,KALKODA,AGRICULTURAL,5,161,158.0,0,602.63
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,KOMSHETTY PALLY,AGRICULTURAL,5,138,126.0,0,517.5
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,KOTHLA PUR,AGRICULTURAL,5,217,211.0,625,813.75
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,DATHA PUR,AGRICULTURAL,5,110,109.0,0,411.0
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,EK MAMIDI,AGRICULTURAL,5,428,402.0,2500,1624.13
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,ETHIRAJ PALLY,AGRICULTURAL,5,53,30.0,0,197.25
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,GANGEDA,AGRICULTURAL,5,226,176.0,0,807.0
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,GUBBADI FATHEPUR,AGRICULTURAL,5,203,190.0,0,759.75
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,GULLLA GUDA,AGRICULTURAL,5,19,16.0,0,71.25
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,MAHANTHIPUR,AGRICULTURAL,5,147,145.0,0,555.75
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,MAISAN VAMPU TN,AGRICULTURAL,5,13,13.0,0,48.75
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,METLAKUNTA,AGRICULTURAL,5,496,482.0,0,1896.0
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,NAGIREDDY PALLY (BOM,AGRICULTURAL,5,105,102.0,0,396.0
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,NAGSAR,AGRICULTURAL,5,1,1.0,0,3.75
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,NANDAPUR,AGRICULTURAL,5,213,212.0,1875,800.25
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,NAZKHAN PALLY,AGRICULTURAL,5,3,3.0,0,11.25
VIKARABAD,TANDUR,KODANGAL,KODANGAL,PATMEDDIPALLY,AGRICULTURAL,5,1,1.0,0,3.75
VIKARABAD,TANDUR,KODANGAL,KODANGAL,PEDDA NANDIGAM,AGRICULTURAL,5,283,283.0,0,1063.5
VIKARABAD,TANDUR,KODANGAL,KODANGAL,PYALAMADDI,AGRICULTURAL,5,110,109.0,0,412.5
VIKARABAD,TANDUR,KODANGAL,KODANGAL,RAVALPALLY,AGRICULTURAL,5,81,81.0,0,306.0
VIKARABAD,TANDUR,KODANGAL,KODANGAL,RUDRARAM,AGRICULTURAL,5,95,95.0,0,357.0
VIKARABAD,TANDUR,KODANGAL,KODANGAL,SANGAIPALLY,AGRICULTURAL,5,49,49.0,0,186.0
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,ANTHARAM,AGRICULTURAL,5,219,198.0,0,852.38
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,ANTHARAM TANDA,AGRICULTURAL,5,3,3.0,0,11.25
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,BELKATUR,AGRICULTURAL,5,145,136.0,0,543.75
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,BIZWAR,AGRICULTURAL,5,61,52.0,0,228.75
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,BONKUR,AGRICULTURAL,5,36,34.0,0,136.88
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,CHANDRAVANCHA,AGRICULTURAL,5,59,49.0,0,221.25
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,CHENGEESPUR,AGRICULTURAL,5,79,65.0,0,296.25
VIKARABAD,VIKARABAD,PARGI,DOMA,DADAPUR,AGRICULTURAL,5,363,360.0,625,1361.25
VIKARABAD,VIKARABAD,PARGI,DOMA,DIRSAM PALLY,AGRICULTURAL,5,319,318.0,0,1195.13
VIKARABAD,VIKARABAD,PARGI,DOMA,DOMA,AGRICULTURAL,5,373,369.0,0,1403.25
VIKARABAD,VIKARABAD,PARGI,DOMA,DONGA ENKA PALLY,AGRICULTURAL,5,76,76.0,0,285.0
VIKARABAD,VIKARABAD,PARGI,DOMA,DORNAL PALLY,AGRICULTURAL,5,118,89.0,0,442.5
VIKARABAD,VIKARABAD,PARGI,DOMA,GANJI PALLY,AGRICULTURAL,5,138,138.0,0,517.5
VIKARABAD,VIKARABAD,PARGI,PUDUR,MATIGUDA,AGRICULTURAL,5,5,5.0,0,18.75
VIKARABAD,VIKARABAD,PARGI,PUDUR,MEDI KONDA,AGRICULTURAL,5,138,133.0,625,517.5
VIKARABAD,VIKARABAD,PARGI,PUDUR,MEDI PALLY KALAN,AGRICULTURAL,5,110,106.0,1250,411.0
VIKARABAD,VIKARABAD,PARGI,PUDUR,MIRZA PUR,AGRICULTURAL,5,217,202.0,1390,813.75
VIKARABAD,VIKARABAD,PARGI,PUDUR,MITTA KANKAL,AGRICULTURAL,5,113,111.0,0,423.75
VIKARABAD,VIKARABAD,PARGI,PUDUR,NIZAMPET MEDI PALLY,AGRICULTURAL,5,157,141.0,181,588.75
VIKARABAD,VIKARABAD,PARGI,PUDUR,PEDDA OMENTHYAL,AGRICULTURAL,5,298,287.0,326,1117.5
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,KOTMAR PALLY,AGRICULTURAL,5,160,158.0,0,597.0
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,KUDU GUNTA,AGRICULTURAL,5,61,61.0,0,228.75
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,MALLIKARJUNAGIRI,AGRICULTURAL,5,74,73.0,0,277.5
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,MAR PALLY,AGRICULTURAL,5,596,511.0,0,2239.88
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,MOGILI GUNDLA,AGRICULTURAL,5,93,93.0,0,341.25
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,NARSA PUR,AGRICULTURAL,5,105,105.0,0,392.25
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,PANCHA LINGAALU,AGRICULTURAL,5,240,234.0,0,895.5
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,REGADI MAILWAR,AGRICULTURAL,5,252,248.0,0,947.25
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,SALIMDAPUR,AGRICULTURAL,5,72,72.0,0,270.0
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,SATTARKUNTA TANDA,AGRICULTURAL,5,1,1.0,0,3.75
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,SEETHYA NAIK TANDA,AGRICULTURAL,5,15,15.0,0,56.25
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,THUNKIMETLA,AGRICULTURAL,5,295,257.0,0,1106.25
VIKARABAD,TANDUR,KODANGAL,BOMRASPET,WADCHERLA,AGRICULTURAL,5,259,245.0,0,978.0
VIKARABAD,TANDUR,KODANGAL,KODANGAL,TEKULKOTE,AGRICULTURAL,5,37,37.0,0,138.75
VIKARABAD,TANDUR,KODANGAL,KODANGAL,UDMESHWAR,AGRICULTURAL,5,58,58.0,625,217.5
VIKARABAD,TANDUR,KODANGAL,KODANGAL,UPPARAPALLY,AGRICULTURAL,5,8,8.0,0,30.0
VIKARABAD,TANDUR,TANDUR,BASHEERABAD,ALLAPUR-B,AGRICULTURAL,5,108,99.0,0,406.88
VIKARABAD,TANDUR,TANDUR,BASHEERABAD,ANKENAIK TANDA,AGRICULTURAL,5,16,16.0,0,60.0
VIKARABAD,TANDUR,TANDUR,BASHEERABAD,BABUNAIK TANDA,AGRICULTURAL,5,21,21.0,0,78.75
VIKARABAD,TANDUR,TANDUR,BASHEERABAD,BAHADUR PUR,AGRICULTURAL,5,76,76.0,0,282.0
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,CHENGOLE,AGRICULTURAL,5,261,246.0,0,980.63
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,CHINTAMANI PATNAM,AGRICULTURAL,5,110,105.0,0,412.5
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,CHITTIGHANAPUR,AGRICULTURAL,5,25,22.0,0,93.75
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,DASTAGIRIPET,AGRICULTURAL,5,26,25.0,0,97.5
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,DUMMY,AGRICULTURAL,5,1,1.0,0,3.75
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,ELAMA KANNA,AGRICULTURAL,5,151,148.0,0,566.25
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,GINGURTHY,AGRICULTURAL,5,164,139.0,0,615.0
VIKARABAD,VIKARABAD,PARGI,DOMA,GODUGONIPALLY,AGRICULTURAL,5,39,31.0,0,146.25
VIKARABAD,VIKARABAD,PARGI,DOMA,GUDUR,AGRICULTURAL,5,159,157.0,0,598.13
VIKARABAD,VIKARABAD,PARGI,DOMA,GUMDAL,AGRICULTURAL,5,328,327.0,0,1230.0
VIKARABAD,VIKARABAD,PARGI,DOMA,KAMMAM NACHARAM,AGRICULTURAL,5,59,49.0,0,225.0
VIKARABAD,VIKARABAD,PARGI,DOMA,KISTAPUR,AGRICULTURAL,5,318,315.0,0,1192.5
VIKARABAD,VIKARABAD,PARGI,DOMA,KONDAI PALLY,AGRICULTURAL,5,215,215.0,0,806.25
VIKARABAD,VIKARABAD,PARGI,DOMA,LINGANAPALLY,AGRICULTURAL,5,84,84.0,0,315.0
VIKARABAD,VIKARABAD,PARGI,DOMA,MAILARAM,AGRICULTURAL,5,56,42.0,0,210.0
VIKARABAD,VIKARABAD,PARGI,PUDUR,POTHI REDDY GUDA,AGRICULTURAL,5,22,21.0,0,82.5
VIKARABAD,VIKARABAD,PARGI,PUDUR,PUDOOR,AGRICULTURAL,5,546,519.0,750,2050.5
VIKARABAD,VIKARABAD,PARGI,PUDUR,PUDUGURTHY,AGRICULTURAL,5,60,56.0,0,225.0
VIKARABAD,VIKARABAD,PARGI,PUDUR,RAKAM CHARLA,AGRICULTURAL,5,68,52.0,0,255.0
